convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Fibonacci,11,15,Triangular Numbers,90.03526355,0.806278218
Fibonacci,12,5,Fibonacci,83.90027449,0.827380315
Fibonacci,12,5,Square,84.81397991,0.782024627
Fibonacci,12,5,Cube,84.48767195,0.788084726
Fibonacci,12,5,Prime Numbers,84.3790304,0.786807305
Fibonacci,12,5,Ramanujan Summation,85.2141667,0.753716345
Fibonacci,12,5,Triangular Numbers,85.35750771,0.795295052
Fibonacci,12,6,Fibonacci,86.86949885,0.820867589
Fibonacci,12,6,Square,86.82418176,0.836062012
Fibonacci,12,6,Cube,87.1249483,0.828225257
Fibonacci,12,6,Prime Numbers,85.09807884,0.863899727
Fibonacci,12,6,Ramanujan Summation,85.88480894,0.870175431
Fibonacci,12,6,Triangular Numbers,88.76687427,0.771468834
Fibonacci,12,7,Fibonacci,91.84496771,0.895438625
Fibonacci,12,7,Square,89.95096396,0.792683179
Fibonacci,12,7,Cube,90.77655696,0.881392794
Fibonacci,12,7,Prime Numbers,90.51125015,0.882986939
Fibonacci,12,7,Ramanujan Summation,93.27888081,0.756434155
Fibonacci,12,7,Triangular Numbers,91.31957491,0.856648962
Fibonacci,12,8,Fibonacci,92.87208241,0.856575194
Fibonacci,12,8,Square,92.04445956,0.842061737
Fibonacci,12,8,Cube,91.39355368,0.947542617
Fibonacci,12,8,Prime Numbers,93.20346364,0.847316043
Fibonacci,12,8,Ramanujan Summation,92.24364925,0.839681154
Fibonacci,12,8,Triangular Numbers,91.57774629,0.883784747
Fibonacci,12,9,Fibonacci,91.85342712,0.909279487
Fibonacci,12,9,Square,91.418452,0.867917571
Fibonacci,12,9,Cube,94.18714164,0.933318527
Fibonacci,12,9,Prime Numbers,93.38163976,0.901548783
Fibonacci,12,9,Ramanujan Summation,92.49202736,0.766089434
Fibonacci,12,9,Triangular Numbers,93.97994414,0.848526652
Fibonacci,12,10,Fibonacci,92.07736831,0.841907895
Fibonacci,12,10,Square,91.1387158,0.893968048
Fibonacci,12,10,Cube,93.52312408,0.738759147
Fibonacci,12,10,Prime Numbers,92.53891004,0.997450485
Fibonacci,12,10,Ramanujan Summation,90.96275385,0.896551305
Fibonacci,12,10,Triangular Numbers,91.80966132,0.87744384
Fibonacci,12,11,Fibonacci,90.62438175,0.924078386
Fibonacci,12,11,Square,90.11720027,0.982182703
Fibonacci,12,11,Cube,92.42617755,0.908537332
Fibonacci,12,11,Prime Numbers,93.40941664,0.912440655
Fibonacci,12,11,Ramanujan Summation,90.10143243,0.871534501
Fibonacci,12,11,Triangular Numbers,92.06296924,0.857923712
Fibonacci,12,12,Fibonacci,90.34935743,0.836210228
Fibonacci,12,12,Square,90.51287462,0.8186944
Fibonacci,12,12,Cube,90.40760608,0.825649295
Fibonacci,12,12,Prime Numbers,90.13600923,0.792472202
Fibonacci,12,12,Ramanujan Summation,91.04852163,0.856206427
Fibonacci,12,12,Triangular Numbers,90.16904988,0.775766621
Fibonacci,12,13,Fibonacci,90.77045683,0.864545826
Fibonacci,12,13,Square,90.44976189,0.85318347
Fibonacci,12,13,Cube,90.26105195,0.862346765
Fibonacci,12,13,Prime Numbers,89.59243634,0.828893421
Fibonacci,12,13,Ramanujan Summation,89.92322867,1.008843019
Fibonacci,12,13,Triangular Numbers,91.25539123,0.923005795
Fibonacci,12,14,Fibonacci,90.50091719,0.787772875
Fibonacci,12,14,Square,89.02244476,0.861643404
Fibonacci,12,14,Cube,90.09933231,0.819599693
Fibonacci,12,14,Prime Numbers,90.75138712,0.799276014
Fibonacci,12,14,Ramanujan Summation,88.33059472,0.782996396
Fibonacci,12,14,Triangular Numbers,90.54336019,0.871610835
Fibonacci,12,15,Fibonacci,88.83737624,0.810930988
Fibonacci,12,15,Square,90.07059867,0.893391301
Fibonacci,12,15,Cube,88.73674084,0.894689111
Fibonacci,12,15,Prime Numbers,87.6951179,0.913695719
Fibonacci,12,15,Ramanujan Summation,87.87245756,0.802380662
Fibonacci,12,15,Triangular Numbers,89.54808495,0.868768281
Fibonacci,13,5,Fibonacci,87.6597225,0.855622711
Fibonacci,13,5,Square,86.49568337,0.800291091
Fibonacci,13,5,Cube,88.03859246,0.785411402
Fibonacci,13,5,Prime Numbers,85.73847994,0.904476033
Fibonacci,13,5,Ramanujan Summation,87.3339202,0.835374794
Fibonacci,13,5,Triangular Numbers,86.1889838,0.855798388
Fibonacci,13,6,Fibonacci,89.54816389,0.810896199
Fibonacci,13,6,Square,90.24739867,0.791035777
Fibonacci,13,6,Cube,89.33958663,0.823527511
Fibonacci,13,6,Prime Numbers,89.81544446,0.845798931
Fibonacci,13,6,Ramanujan Summation,91.20629281,0.798789
Fibonacci,13,6,Triangular Numbers,89.62310813,0.85150776
Fibonacci,13,7,Fibonacci,93.83569211,0.795574741
Fibonacci,13,7,Square,91.87029315,0.823997629
Fibonacci,13,7,Cube,93.52980418,0.913545562
Fibonacci,13,7,Prime Numbers,94.44156862,0.910189526
Fibonacci,13,7,Ramanujan Summation,90.5283555,0.860406162
Fibonacci,13,7,Triangular Numbers,92.20310474,0.829111785
Fibonacci,13,8,Fibonacci,93.07707213,0.823629822
Fibonacci,13,8,Square,92.29695461,0.856336588
Fibonacci,13,8,Cube,92.87114587,0.907225925
Fibonacci,13,8,Prime Numbers,91.89601481,0.921412285
Fibonacci,13,8,Ramanujan Summation,92.58658979,0.850173413
Fibonacci,13,8,Triangular Numbers,92.34432276,0.817325379
Fibonacci,13,9,Fibonacci,93.16778206,0.883392182
Fibonacci,13,9,Square,92.25442084,0.828823251
Fibonacci,13,9,Cube,92.33760266,0.844087368
Fibonacci,13,9,Prime Numbers,91.58812303,0.936263805
Fibonacci,13,9,Ramanujan Summation,91.51239378,0.911355771
Fibonacci,13,9,Triangular Numbers,91.56744181,0.877898716
Fibonacci,13,10,Fibonacci,91.89445214,0.80140405
Fibonacci,13,10,Square,91.07901552,0.875569828
Fibonacci,13,10,Cube,91.78977486,0.918132865
Fibonacci,13,10,Prime Numbers,93.5754008,0.846218317
Fibonacci,13,10,Ramanujan Summation,92.3711247,0.932555704
Fibonacci,13,10,Triangular Numbers,91.17397647,0.929637264
Fibonacci,13,11,Fibonacci,92.20121392,0.943186642
Fibonacci,13,11,Square,90.59192463,0.875262156
Fibonacci,13,11,Cube,88.96187546,0.889369585
Fibonacci,13,11,Prime Numbers,89.99191369,0.930709364
Fibonacci,13,11,Ramanujan Summation,89.12920808,0.882369697
Fibonacci,13,11,Triangular Numbers,90.64848652,0.834938295
Fibonacci,13,12,Fibonacci,90.51841838,0.832572858
Fibonacci,13,12,Square,92.17643731,0.866927748
Fibonacci,13,12,Cube,90.82692737,0.790471929
Fibonacci,13,12,Prime Numbers,90.28089947,0.847837054
Fibonacci,13,12,Ramanujan Summation,91.32940558,0.909827356
Fibonacci,13,12,Triangular Numbers,88.28886469,0.745437307
Fibonacci,13,13,Fibonacci,90.23561456,0.926724105
Fibonacci,13,13,Square,90.77086519,0.906118711
Fibonacci,13,13,Cube,88.52141375,0.827011769
Fibonacci,13,13,Prime Numbers,91.14375404,0.877169541
Fibonacci,13,13,Ramanujan Summation,90.33849641,0.850157386
Fibonacci,13,13,Triangular Numbers,89.58471209,0.911499518
Fibonacci,13,14,Fibonacci,90.13278187,0.894134157
Fibonacci,13,14,Square,91.77069286,0.774996464
Fibonacci,13,14,Cube,89.68186626,0.874363121
Fibonacci,13,14,Prime Numbers,89.74822059,0.834718607
Fibonacci,13,14,Ramanujan Summation,89.0406391,0.849141629
Fibonacci,13,14,Triangular Numbers,88.65015563,0.808591405
Fibonacci,13,15,Fibonacci,89.83033582,0.927406853
Fibonacci,13,15,Square,88.14391617,0.892003091
Fibonacci,13,15,Cube,89.07156624,0.803011442
Fibonacci,13,15,Prime Numbers,88.52234255,0.77326947
Fibonacci,13,15,Ramanujan Summation,89.47897983,0.820716368
Fibonacci,13,15,Triangular Numbers,89.33366211,0.861725132
Fibonacci,14,5,Fibonacci,91.23753994,0.864010292
Fibonacci,14,5,Square,89.6899836,0.914656641
Fibonacci,14,5,Cube,89.93012506,0.891495986
Fibonacci,14,5,Prime Numbers,89.22123628,0.900478451
Fibonacci,14,5,Ramanujan Summation,89.75570674,0.86834277
Fibonacci,14,5,Triangular Numbers,90.57730049,0.782535063
Fibonacci,14,6,Fibonacci,93.75698862,0.870215073
Fibonacci,14,6,Square,92.07783468,0.933004487
Fibonacci,14,6,Cube,93.86960592,0.877423854
Fibonacci,14,6,Prime Numbers,94.35563786,0.905154518
Fibonacci,14,6,Ramanujan Summation,93.4134349,0.864062584
Fibonacci,14,6,Triangular Numbers,94.87679581,0.828509408
Fibonacci,14,7,Fibonacci,91.7262108,0.868832797
Fibonacci,14,7,Square,91.2553453,0.890452372
Fibonacci,14,7,Cube,90.72127975,0.842215614
Fibonacci,14,7,Prime Numbers,93.99604431,0.863214438
Fibonacci,14,7,Ramanujan Summation,93.15436566,0.828026838
Fibonacci,14,7,Triangular Numbers,92.44441533,0.930962246
Fibonacci,14,8,Fibonacci,92.27996863,0.855277212
Fibonacci,14,8,Square,90.87451095,0.942637777
Fibonacci,14,8,Cube,94.44575198,0.946437393
Fibonacci,14,8,Prime Numbers,92.12922118,0.865947702
Fibonacci,14,8,Ramanujan Summation,92.10939479,0.819577563
Fibonacci,14,8,Triangular Numbers,92.72576662,0.765705106
Fibonacci,14,9,Fibonacci,91.98100923,0.791398146
Fibonacci,14,9,Square,91.72388402,0.796308259
Fibonacci,14,9,Cube,90.70952554,0.933923481
Fibonacci,14,9,Prime Numbers,91.97146836,0.870791229
Fibonacci,14,9,Ramanujan Summation,93.3820245,0.884480226
Fibonacci,14,9,Triangular Numbers,92.84542005,0.75397895
Fibonacci,14,10,Fibonacci,92.59318663,0.800101679
Fibonacci,14,10,Square,90.48878432,0.904353989
Fibonacci,14,10,Cube,90.01039518,0.874338706
Fibonacci,14,10,Prime Numbers,90.87421308,0.852639736
Fibonacci,14,10,Ramanujan Summation,91.05572491,0.888242118
Fibonacci,14,10,Triangular Numbers,92.09419152,0.94178989
Fibonacci,14,11,Fibonacci,88.80753537,0.843947877
Fibonacci,14,11,Square,92.02955032,0.85846849
Fibonacci,14,11,Cube,90.3419921,0.864629846
Fibonacci,14,11,Prime Numbers,90.07311893,0.974605482
Fibonacci,14,11,Ramanujan Summation,89.48789562,0.750032187
Fibonacci,14,11,Triangular Numbers,88.84514333,0.889161151
Fibonacci,14,12,Fibonacci,90.82317058,0.844259888
Fibonacci,14,12,Square,90.07331797,0.878338586
Fibonacci,14,12,Cube,88.7100391,0.817131372
Fibonacci,14,12,Prime Numbers,88.70492123,0.847551748
Fibonacci,14,12,Ramanujan Summation,89.6642153,0.885570529
Fibonacci,14,12,Triangular Numbers,91.66902153,1.00564551
Fibonacci,14,13,Fibonacci,89.24040865,0.885401809
Fibonacci,14,13,Square,87.99685705,0.80259672
Fibonacci,14,13,Cube,89.25425694,0.823812016
Fibonacci,14,13,Prime Numbers,89.22727643,0.822329295
Fibonacci,14,13,Ramanujan Summation,86.80311336,0.755217841
Fibonacci,14,13,Triangular Numbers,89.44570513,0.82849549
Fibonacci,14,14,Fibonacci,88.76906547,0.876641454
Fibonacci,14,14,Square,89.69620636,0.776288394
Fibonacci,14,14,Cube,90.84895609,0.892424133
Fibonacci,14,14,Prime Numbers,90.12656503,0.864388741
Fibonacci,14,14,Ramanujan Summation,88.73111131,0.803288334
Fibonacci,14,14,Triangular Numbers,87.89347409,0.832923518
Fibonacci,14,15,Fibonacci,91.0733598,0.91491609
Fibonacci,14,15,Square,88.55921843,0.871677391
Fibonacci,14,15,Cube,88.51392929,0.835439183
Fibonacci,14,15,Prime Numbers,88.47587491,0.823115834
Fibonacci,14,15,Ramanujan Summation,88.69808476,0.838830454
Fibonacci,14,15,Triangular Numbers,88.35563959,0.809411822
Fibonacci,15,5,Fibonacci,92.42633799,0.774762525
Fibonacci,15,5,Square,92.45314106,0.982108896
Fibonacci,15,5,Cube,92.96724673,0.88776625
Fibonacci,15,5,Prime Numbers,92.45657523,0.899907363
Fibonacci,15,5,Ramanujan Summation,92.28715422,0.877104613
Fibonacci,15,5,Triangular Numbers,93.10643023,0.84324416
Fibonacci,15,6,Fibonacci,92.24502278,0.865703776
Fibonacci,15,6,Square,94.00399299,0.795030262
Fibonacci,15,6,Cube,89.84903019,0.988854325
Fibonacci,15,6,Prime Numbers,93.59150685,0.8132744
Fibonacci,15,6,Ramanujan Summation,93.74608519,0.823401686
Fibonacci,15,6,Triangular Numbers,90.42660977,0.85298704
Fibonacci,15,7,Fibonacci,91.65731241,0.934403786
Fibonacci,15,7,Square,91.62855913,0.87072545
Fibonacci,15,7,Cube,90.59248831,0.80819321
Fibonacci,15,7,Prime Numbers,91.22218331,0.932716918
Fibonacci,15,7,Ramanujan Summation,90.88942415,0.906550031
Fibonacci,15,7,Triangular Numbers,93.75227044,0.896921748
Fibonacci,15,8,Fibonacci,92.43567839,0.900786712
Fibonacci,15,8,Square,92.77155509,0.984718095
Fibonacci,15,8,Cube,92.22167206,0.974254745
Fibonacci,15,8,Prime Numbers,90.37094823,0.830664233
Fibonacci,15,8,Ramanujan Summation,90.97547973,0.94619425
Fibonacci,15,8,Triangular Numbers,91.98937456,0.884158409
Fibonacci,15,9,Fibonacci,89.77787219,0.884954791
Fibonacci,15,9,Square,91.71299843,0.775386458
Fibonacci,15,9,Cube,90.7596746,0.851480712
Fibonacci,15,9,Prime Numbers,90.62517919,0.81935882
Fibonacci,15,9,Ramanujan Summation,91.71095997,0.901402941
Fibonacci,15,9,Triangular Numbers,91.44426331,0.913554025
Fibonacci,15,10,Fibonacci,90.13903383,0.751275682
Fibonacci,15,10,Square,91.6593298,0.853898257
Fibonacci,15,10,Cube,89.41893667,0.911093075
Fibonacci,15,10,Prime Numbers,91.11593561,0.845666052
Fibonacci,15,10,Ramanujan Summation,91.09310126,0.891453182
Fibonacci,15,10,Triangular Numbers,90.19045356,0.872558273
Fibonacci,15,11,Fibonacci,90.32613302,0.867083012
Fibonacci,15,11,Square,88.74888642,0.836434251
Fibonacci,15,11,Cube,90.92402702,0.78917096
Fibonacci,15,11,Prime Numbers,89.81509786,0.793923493
Fibonacci,15,11,Ramanujan Summation,89.47727698,0.885467626
Fibonacci,15,11,Triangular Numbers,91.04900923,0.850972913
Fibonacci,15,12,Fibonacci,88.79565631,0.838074388
Fibonacci,15,12,Square,88.0915387,0.823805498
Fibonacci,15,12,Cube,87.94337083,0.829740558
Fibonacci,15,12,Prime Numbers,90.10600995,0.89734559
Fibonacci,15,12,Ramanujan Summation,88.21957065,0.828237796
Fibonacci,15,12,Triangular Numbers,91.25479418,0.777946764
Fibonacci,15,13,Fibonacci,86.91807059,0.877182589
Fibonacci,15,13,Square,90.69645637,0.829756167
Fibonacci,15,13,Cube,89.21101747,0.841569793
Fibonacci,15,13,Prime Numbers,88.90328689,0.920378915
Fibonacci,15,13,Ramanujan Summation,88.45508091,0.838971972
Fibonacci,15,13,Triangular Numbers,89.39913611,0.854459184
Fibonacci,15,14,Fibonacci,88.4623653,0.776053825
Fibonacci,15,14,Square,89.60330188,0.824016527
Fibonacci,15,14,Cube,88.61422765,0.865476302
Fibonacci,15,14,Prime Numbers,88.65030176,0.757231313
Fibonacci,15,14,Ramanujan Summation,88.13638779,0.845042255
Fibonacci,15,14,Triangular Numbers,88.44305438,0.840039554
Fibonacci,15,15,Fibonacci,88.30780177,0.832064373
Fibonacci,15,15,Square,86.28983161,0.881857945
Fibonacci,15,15,Cube,86.65181458,0.846721926
Fibonacci,15,15,Prime Numbers,88.74326409,0.903903595
Fibonacci,15,15,Ramanujan Summation,88.17086544,0.780320524
Fibonacci,15,15,Triangular Numbers,87.81601666,0.836796228
Square,5,5,Fibonacci,65.51843393,0.609223339
Square,5,5,Square,65.84758171,0.551537275
Square,5,5,Cube,64.96024032,0.65281475
Square,5,5,Prime Numbers,64.72169527,0.721233665
Square,5,5,Ramanujan Summation,65.69584526,0.604149696
Square,5,5,Triangular Numbers,64.52162722,0.630251054
Square,5,6,Fibonacci,68.70825276,0.637225924
Square,5,6,Square,66.5974164,0.597320767
Square,5,6,Cube,69.32915564,0.541961986
Square,5,6,Prime Numbers,68.77259748,0.597711326
Square,5,6,Ramanujan Summation,68.55602973,0.563402081
Square,5,6,Triangular Numbers,69.28269098,0.718205104
Square,5,7,Fibonacci,72.76547444,0.655244515
Square,5,7,Square,72.11437007,0.643704034
Square,5,7,Cube,69.25912577,0.705457691
Square,5,7,Prime Numbers,69.82042303,0.604912445
Square,5,7,Ramanujan Summation,70.47518142,0.622656798
Square,5,7,Triangular Numbers,71.12609105,0.664403613
Square,5,8,Fibonacci,74.41765902,0.74043845
Square,5,8,Square,73.17425619,0.714084252
Square,5,8,Cube,74.08676676,0.701416257
Square,5,8,Prime Numbers,73.14461707,0.692905887
Square,5,8,Ramanujan Summation,73.2884822,0.709011793
Square,5,8,Triangular Numbers,72.4933389,0.699082645
Square,5,9,Fibonacci,75.77676675,0.665501386
Square,5,9,Square,75.34831539,0.719303961
Square,5,9,Cube,75.72412675,0.663315567
Square,5,9,Prime Numbers,77.7536418,0.721054127
Square,5,9,Ramanujan Summation,75.75060111,0.692967603
Square,5,9,Triangular Numbers,79.33238206,0.843969081
Square,5,10,Fibonacci,79.9933179,0.743005281
Square,5,10,Square,79.68483612,0.674788022
Square,5,10,Cube,78.64164222,0.738290989
Square,5,10,Prime Numbers,80.20030988,0.770967937
Square,5,10,Ramanujan Summation,78.92436217,0.828668197
Square,5,10,Triangular Numbers,79.62200981,0.71552738
Square,5,11,Fibonacci,84.86008454,0.693878601
Square,5,11,Square,82.2039401,0.813841851
Square,5,11,Cube,83.44927333,0.703970065
Square,5,11,Prime Numbers,81.59682357,0.751192228
Square,5,11,Ramanujan Summation,82.26501151,0.760118976
Square,5,11,Triangular Numbers,84.07080064,0.769518327
Square,5,12,Fibonacci,84.47303294,0.835458223
Square,5,12,Square,86.91244856,0.766818286
Square,5,12,Cube,85.80775194,0.787313537
Square,5,12,Prime Numbers,84.53753322,0.800286482
Square,5,12,Ramanujan Summation,85.73240774,0.808479898
Square,5,12,Triangular Numbers,86.07255445,0.805891359
Square,5,13,Fibonacci,88.52180996,0.850800289
Square,5,13,Square,86.32977528,0.871191975
Square,5,13,Cube,87.17286282,0.848631706
Square,5,13,Prime Numbers,87.65248136,0.851679276
Square,5,13,Ramanujan Summation,87.82556657,0.749888842
Square,5,13,Triangular Numbers,88.5206721,0.831511385
Square,5,14,Fibonacci,90.877701,0.880975377
Square,5,14,Square,89.36465564,0.89344706
Square,5,14,Cube,91.08019785,0.822382461
Square,5,14,Prime Numbers,91.31058575,0.824048036
Square,5,14,Ramanujan Summation,91.25979045,0.828294966
Square,5,14,Triangular Numbers,91.78078073,0.883820695
Square,5,15,Fibonacci,93.83392215,0.931694053
Square,5,15,Square,93.45918008,0.859626995
Square,5,15,Cube,92.92983429,0.925398116
Square,5,15,Prime Numbers,91.33903907,0.88617399
Square,5,15,Ramanujan Summation,93.42961822,0.873785711
Square,5,15,Triangular Numbers,93.20768769,0.869430789
Square,6,5,Fibonacci,68.57157884,0.670330568
Square,6,5,Square,67.02325142,0.649278891
Square,6,5,Cube,67.21894346,0.746791271
Square,6,5,Prime Numbers,69.35315285,0.590388768
Square,6,5,Ramanujan Summation,68.26044485,0.658905085
Square,6,5,Triangular Numbers,68.9815007,0.60653995
Square,6,6,Fibonacci,71.12831838,0.617535651
Square,6,6,Square,71.12975614,0.660456643
Square,6,6,Cube,72.03828381,0.667867624
Square,6,6,Prime Numbers,70.58395527,0.806908678
Square,6,6,Ramanujan Summation,71.19612078,0.651792709
Square,6,6,Triangular Numbers,70.63772471,0.604491064
Square,6,7,Fibonacci,73.46550377,0.702650536
Square,6,7,Square,73.59082788,0.585267998
Square,6,7,Cube,74.12213377,0.684402161
Square,6,7,Prime Numbers,73.42125138,0.689801264
Square,6,7,Ramanujan Summation,75.15575613,0.728730019
Square,6,7,Triangular Numbers,73.0053927,0.737681112
Square,6,8,Fibonacci,76.51312836,0.691821519
Square,6,8,Square,76.26026894,0.709469299
Square,6,8,Cube,78.14697788,0.678693958
Square,6,8,Prime Numbers,76.89655478,0.660596872
Square,6,8,Ramanujan Summation,77.73184454,0.732494739
Square,6,8,Triangular Numbers,75.21443963,0.653320723
Square,6,9,Fibonacci,79.76705027,0.724268655
Square,6,9,Square,80.3896308,0.695241302
Square,6,9,Cube,79.58228399,0.772484159
Square,6,9,Prime Numbers,80.56548038,0.835071505
Square,6,9,Ramanujan Summation,78.98271155,0.679920601
Square,6,9,Triangular Numbers,80.90934744,0.652349076
Square,6,10,Fibonacci,84.59889812,0.766755656
Square,6,10,Square,81.93716144,0.77378489
Square,6,10,Cube,81.85449748,0.783932965
Square,6,10,Prime Numbers,83.75338448,0.750683974
Square,6,10,Ramanujan Summation,83.87957215,0.762968035
Square,6,10,Triangular Numbers,81.77713997,0.791375521
Square,6,11,Fibonacci,84.67981318,0.853021545
Square,6,11,Square,84.81821539,0.703247561
Square,6,11,Cube,83.75554949,0.782553028
Square,6,11,Prime Numbers,84.18134805,0.81169044
Square,6,11,Ramanujan Summation,84.09585923,0.755101195
Square,6,11,Triangular Numbers,84.33220243,0.887558482
Square,6,12,Fibonacci,87.86531511,0.797229506
Square,6,12,Square,88.13421473,0.826935366
Square,6,12,Cube,89.45050049,0.856801105
Square,6,12,Prime Numbers,86.90164596,0.799435761
Square,6,12,Ramanujan Summation,88.8843224,0.736671348
Square,6,12,Triangular Numbers,87.68601116,0.807567274
Square,6,13,Fibonacci,90.65053629,0.908472028
Square,6,13,Square,91.37481949,0.840155244
Square,6,13,Cube,89.57727798,0.814678285
Square,6,13,Prime Numbers,91.08240975,0.90328361
Square,6,13,Ramanujan Summation,90.86645221,0.840461255
Square,6,13,Triangular Numbers,91.19245126,0.831491959
Square,6,14,Fibonacci,93.28916864,0.887472804
Square,6,14,Square,95.45530014,0.91853751
Square,6,14,Cube,92.36226002,0.999085677
Square,6,14,Prime Numbers,92.46900304,0.921361805
Square,6,14,Ramanujan Summation,92.37685947,0.937991998
Square,6,14,Triangular Numbers,92.44452288,0.85470169
Square,6,15,Fibonacci,92.36261287,0.828706595
Square,6,15,Square,94.18901653,0.883116567
Square,6,15,Cube,94.42050425,0.885358496
Square,6,15,Prime Numbers,92.42925371,0.826074363
Square,6,15,Ramanujan Summation,92.16764443,0.871235274
Square,6,15,Triangular Numbers,93.47141556,0.89996588
Square,7,5,Fibonacci,70.54777696,0.67901967
Square,7,5,Square,71.73293182,0.686214393
Square,7,5,Cube,71.30292302,0.675548237
Square,7,5,Prime Numbers,69.58425589,0.635649567
Square,7,5,Ramanujan Summation,72.6475052,0.635304969
Square,7,5,Triangular Numbers,72.89587767,0.60105243
Square,7,6,Fibonacci,73.28721131,0.778238752
Square,7,6,Square,73.51229844,0.689672518
Square,7,6,Cube,74.18586539,0.677757347
Square,7,6,Prime Numbers,74.23445679,0.642560396
